unicode,label
2696,balance_scale
1F4C8,chart_increasing
2757,red_exclamation_mark
1F469 + 200D + 1F52C,woman_scientist
2757,red_exclamation_mark
2696,balance_scale
1F469 + 200D + 2696,woman_judge
1F468 + 200D + 2696,man_judge
1F915,face_with_head-bandage
1F9D1 + 200D + 2695,health_worker
1F48A,pill
1F637,face_with_medical_mask
1F9A0,microbe
1FAA6,headstone
1F915,face_with_head-bandage
1F9D1 + 200D + 2695,health_worker
1F48A,pill
1F637,face_with_medical_mask
1F9A0,microbe
1FAA6,headstone
2696,balance_scale
26A0,warning
26A0,warning
2696,balance_scale
2757,red_exclamation_mark
2757,red_exclamation_mark
2757,red_exclamation_mark
1F630,anxious_face_with_sweat
1F630,anxious_face_with_sweat
2757,red_exclamation_mark
2757,red_exclamation_mark
1F321,thermometer
1F321,thermometer
1F321,thermometer
1F637,face_with_medical_mask
1F912,face_with_thermometer
1F915,face_with_head-bandage
1F92E,face_vomiting
1F912,face_with_thermometer
1F321,thermometer
1F321,thermometer
1F4A8,dashing_away
1F441,eye
274C,cross_mark
1F366,soft_ice_cream
1F366,soft_ice_cream
1F366,soft_ice_cream
2708,airplane
1F648,see-no-evil_monkey
1F9F4,lotion_bottle
1F4AA,flexed_biceps
1F4A8,dashing_away
1F6AC,cigarette
1F32B,fog
1F32B,fog
1F32B,fog
1F4A8,dashing_away
1F6AC,cigarette
1F4A8,
1F96B,canned_food
1F366,soft_ice_cream
1F4CF,straight_ruler
1F366,soft_ice_cream
1F366,soft_ice_cream
1F366,soft_ice_cream
1F366,soft_ice_cream
1F366,soft_ice_cream
1F4CF,straight_ruler
1F963,bowl_with_spoon
1F32B,fog
1F32B,fog
1F32B,fog
1F4CF,straight_ruler
1F32B,fog
1F32B,fog
1F32B,fog
1F301,foggy
1F301,foggy
1F366,soft_ice_cream
1F96B,canned_food
1F366,soft_ice_cream
1F366,soft_ice_cream
1F366,soft_ice_cream
1F366,soft_ice_cream
1F9C1,
1FAD5,fondue
1FAD5,fondue
1FAD5,fondue
1F32B,fog
1F636 + 200D + 1F32B,face_in_clouds
1F4CF,straight_ruler
1F32B,fog
1F32B,fog
1F32B,fog
1F301,foggy
1F301,foggy
1F963,
1F4A6,sweat_droplets
1F963,bowl_with_spoon
1F32B,fog
1F32B,fog
1F4A8,dashing_away
1F441,eye
274C,cross_mark
1F4A8,
1F4A6,sweat_droplets
1F963,bowl_with_spoon
1F4A8,dashing_away
1F441,eye
274C,cross_mark
1F525,fire
1F4A8,dashing_away
1F4A8,dashing_away
1F4A8,dashing_away
1F4A8,dashing_away
1F30B,volcano
1F30B,volcano
1F30B,volcano
1F637,face_with_medical_mask
1F4CF,straight_ruler
1F963,bowl_with_spoon
1F4CF,straight_ruler
1F366,soft_ice_cream
1F366,soft_ice_cream
1F4A8,dashing_away
1F4A8,dashing_away
1F4A8,dashing_away
1F624,face_with_steam_from_nose
1F30B,volcano
1F6AC,cigarette
1F624,face_with_steam_from_nose
1F366,
1F645 + 200D + 2640,woman_gesturing_NO
1F6E3,motorway
274C,cross_mark
2139,information
274C,cross_mark
1F6E3,motorway
1F645 + 200D + 2642,man_gesturing_NO
1F914,thinking_face
1F645 + 200D + 2640,woman_gesturing_NO
1F494,broken_heart
274C,cross_mark
1F4DD,memo
1F4CB,clipboard
1F645 + 200D + 2640,woman_gesturing_NO
1F6E3,motorway
1F645 + 200D + 2640,woman_gesturing_NO
1F570,mantelpiece_clock
274C,cross_mark
1F4DD,memo
1F4CB,clipboard
274C,cross_mark
1F48A,pill
1F912,face_with_thermometer
1F645,person_gesturing_NO
1F469 + 200D + 2764 + 200D + 1F48B + 200D + 1F468,kiss_woman_man
1F494,broken_heart
274C,cross_mark
1F4C3,page_with_curl
1F44E,thumbs_down
1F4DD,memo
274C,cross_mark
1F4DD,memo
1F4CB,clipboard
274C,cross_mark
1F48A,pill
1F912,face_with_thermometer
274C,cross_mark
23F1,stopwatch
23F0,alarm_clock
274C,cross_mark
23F0,alarm_clock
1F645 + 200D + 2640,woman_gesturing_NO
1F6E3,motorway
1F645 + 200D + 2642,man_gesturing_NO
1F914,thinking_face
274C,cross_mark
1F4C4,page_facing_up
1F645 + 200D + 2642,man_gesturing_NO
1F48A,pill
274C,cross_mark
2139,information
1F645 + 200D + 2642,man_gesturing_NO
1F4D1,bookmark_tabs
1F5C2,card_index_dividers
1F926,person_facepalming
231A,watch
274C,cross_mark
1F6E3,motorway
274C,cross_mark
1F4C3,page_with_curl
274C,cross_mark
1F914,thinking_face
274C,cross_mark
2139,information
1F645 + 200D + 2642,man_gesturing_NO
1F608,smiling_face_with_horns
1F92B,shushing_face
270D,writing_hand
1F4C4,page_facing_up
1F4DA,books
1F4AF,hundred_points
274C,cross_mark
1F9E0,brain
1F645 + 200D + 2642,man_gesturing_NO
1F6E3,motorway
274C,cross_mark
1F6E3,motorway
1F645 + 200D + 2642,man_gesturing_NO
23F1,stopwatch
274C,cross_mark
2139,information
274C,cross_mark
1F6E3,motorway
274C,cross_mark
1F4C3,page_with_curl
1F44E,thumbs_down
1F4DD,memo
274C,cross_mark
1F4C3,page_with_curl
1F645 + 200D + 2642,man_gesturing_NO
1F6E3,motorway
274C,cross_mark
2139,information
274C,cross_mark
1F6E3,motorway
274C,cross_mark
1F48A,pill
1F912,face_with_thermometer
274C,cross_mark
1F48A,pill
274C,cross_mark
2197,up-right_arrow
1F5FA,world_map
274C,cross_mark
1F440,eyes
1F9E0,brain
1F645,person_gesturing_NO
1F469 + 200D + 2764 + 200D + 1F48B + 200D + 1F468,kiss_woman_man
1F494,broken_heart
274C,cross_mark
1F48A,pill
274C,cross_mark
1F48A,pill
274C,cross_mark
1F6E3,motorway
1F645 + 200D + 2640,woman_gesturing_NO
1F6E3,motorway
274C,cross_mark
1F6E3,motorway
274C,cross_mark
23F0,alarm_clock
1F645 + 200D + 2640,woman_gesturing_NO
1F6E3,motorway
274C,cross_mark
23F0,alarm_clock
274C,cross_mark
1F6E3,motorway
1F926,person_facepalming
231A,watch
1F645 + 200D + 2640,woman_gesturing_NO
1F6E3,motorway
1F645 + 200D + 2642,man_gesturing_NO
1F4C4,page_facing_up
274C,cross_mark
1F4C3,page_with_curl
274C,cross_mark
1F440,eyes
1F9E0,brain
274C,cross_mark
1F4AD,thought_balloon
2753,red_question_mark
274C,cross_mark
1F440,eyes
1F9E0,brain
274C,cross_mark
1F48A,pill
1F912,face_with_thermometer
1F60F,smirking_face
1F44E,thumbs_down
2668,hot_springs
1F9B6,foot
1F9B5,leg
1F443,nose
1F442,ear
1F590,hand_with_fingers_splayed
1F9E5,coat
1F975,hot_face
2668,hot_springs
2696,balance_scale
1F444,mouth
1F92F,exploding_head
1F975,hot_face
1F97C,lab_coat
1F912,
2668,hot_springs
1F917,smiling_face_with_open_hands
1F91D,handshake
1F321,thermometer
1F5E3,speaking_head
1F5E3,speaking_head
1F44D,thumbs_up
1F9E5,coat
274C,cross_mark
1F976,cold_face
1F9E0,brain
1F5E3,speaking_head
1F4A5,collision
1F321,thermometer
1F3E0,house
1F46A,family
1F970,smiling_face_with_hearts
1F44A,oncoming_fist
1F9D1 + 200D + 1F91D + 200D + 1F9D1,people_holding_hands
1F5E3,speaking_head
1F525,fire
1F5E3,speaking_head
2600,sun
1F321,thermometer
1F4C8,chart_increasing
1F975,hot_face
1F91D,handshake
1F44B,waving_hand
1F44D,thumbs_up
1F9E5,coat
274C,cross_mark
1F976,cold_face
1F321,thermometer
1F9CD,person_standing
1F970,smiling_face_with_hearts
1F46D,women_holding_hands
1F44D,thumbs_up
1F9E5,coat
274C,cross_mark
1F976,cold_face
2668,hot_springs
1F9B6,foot
1F9B5,leg
1F443,nose
1F442,ear
1F590,hand_with_fingers_splayed
1F60A,smiling_face_with_smiling_eyes
1F44B,waving_hand
1F44A,oncoming_fist
1F9D1 + 200D + 1F91D + 200D + 1F9D1,people_holding_hands
2600,sun
1F321,thermometer
1F4C8,chart_increasing
1F321,thermometer
1F5E3,speaking_head
1F5E3,speaking_head
1F5E3,speaking_head
1F525,fire
1F5E3,speaking_head
1F321,thermometer
1FAC2,people_hugging
1F975,hot_face
1F44B,waving_hand
1F9E5,
1F970,
1F975,hot_face
1F97C,lab_coat
1F5E3,speaking_head
1F525,fire
1F5E3,speaking_head
1F975,hot_face
1F321,thermometer
1F3DA,derelict_house
1F975,hot_face
1F44B,waving_hand
1F324,
1F324,
1F970,
1F9E5,
1F46A,family
1F970,smiling_face_with_hearts
2668,hot_springs
1F642,slightly_smiling_face
1F464,bust_in_silhouette
1F321,thermometer
1F6BA,women’s_room
1F6B9,men’s_room
1F44A,oncoming_fist
1F9D1 + 200D + 1F91D + 200D + 1F9D1,people_holding_hands
1F444,mouth
1F92F,exploding_head
1F444,mouth
1F92F,exploding_head
1F9E5,
1F9E5,
1F321,thermometer
1FAC2,people_hugging
1F601,beaming_face_with_smiling_eyes
1F973,partying_face
1F975,hot_face
1F321,thermometer
1F3DA,derelict_house
1F975,hot_face
1F3E1,house_with_garden
1F975,hot_face
1F3E1,house_with_garden
1F321,thermometer
1F9CD + 200D + 2642,man_standing
2668,hot_springs
2696,balance_scale
1F975,
1F975,
1F9E0,brain
1F5E3,speaking_head
1F4A5,collision
1F44D,thumbs_up
1F9E5,coat
274C,cross_mark
1F976,cold_face
1F321,thermometer
1F97C,lab_coat
1F9E0,brain
1F5E3,speaking_head
1F4A5,collision
1F4A5,collision
1F9E0,brain
1F321,thermometer
1F5E3,speaking_head
1F5E3,speaking_head
1F324,
1F912,face_with_thermometer
1F975,hot_face
1F525,fire
2600,sun
1F912,
1F32C,wind_face
1F343,leaf_fluttering_in_wind
1F44D,thumbs_up
1F943,tumbler_glass
2728,sparkles
1F4A7,droplet
26AA,white_circle
1F44D + 1F3FB,thumbs_up_light_skin_tone
1F32C,wind_face
1F50E,magnifying_glass_tilted_right
1F95B,glass_of_milk
1F52A,kitchen_knife
2753,red_question_mark
1F52C,microscope
1F4A1,light_bulb
2714,check_mark
1F440,eyes
1F5E3,speaking_head
1F50E,magnifying_glass_tilted_right
1F4BC,briefcase
1F4D1,bookmark_tabs
1F44D + 1F3FB,thumbs_up_light_skin_tone
1F4A7,droplet
1F4A7,droplet
2728,sparkles
2714,check_mark
1F4A1,light_bulb
1F453,glasses
1F50D,magnifying_glass_tilted_left
2728,sparkles
2728,sparkles
1F4AC,speech_balloon
1F632,astonished_face
1F197,OK_button
1F44D,thumbs_up
1F4A6,sweat_droplets
1F4A7,droplet
1F4C2,
1F4F6,antenna_bars
1F62E,face_with_open_mouth
2728,sparkles
1F44D,thumbs_up
1F469 + 200D + 1F3EB,woman_teacher
1F4AF,hundred_points
1F5E3,speaking_head
1F914,thinking_face
1F4AD,thought_balloon
1F4A1,light_bulb
2705,check_mark_button
1F453,glasses
1F50D,magnifying_glass_tilted_left
2728,sparkles
2728,sparkles
1F4F6,antenna_bars
1F62E,face_with_open_mouth
2728,sparkles
1F44D,thumbs_up
1F575,detective
2702,scissors
1F4DC,scroll
1F50E,magnifying_glass_tilted_right
1F5E3,speaking_head
1F44D,thumbs_up
1F4A6,sweat_droplets
1F4A7,droplet
1F60C,relieved_face
2728,sparkles
2728,sparkles
2714,check_mark
270D,writing_hand
1F32C,wind_face
1F343,leaf_fluttering_in_wind
1F44D,thumbs_up
1F468,man
1F6B0,potable_water
1F957,green_salad
1FA9E,mirror
2728,sparkles
1F32C,
2714,check_mark
1F4BC,briefcase
1F44D,thumbs_up
1F4A6,sweat_droplets
1F4A7,droplet
1F632,astonished_face
1F632,astonished_face
1F197,OK_button
2714,check_mark
1F4A7,droplet
1F32C,wind_face
1F343,leaf_fluttering_in_wind
1F44D,thumbs_up
1F4A8,dashing_away
2728,sparkles
274C,cross_mark
1F9A0,microbe
1F44D,thumbs_up
1F4A6,sweat_droplets
1F4A7,droplet
1FA9F,window
1F4BC,briefcase
1F453,glasses
1F50D,magnifying_glass_tilted_left
2728,sparkles
2728,sparkles
1F44D,thumbs_up
1F4A6,sweat_droplets
1F4A7,droplet
1F4A7,droplet
1F4A7,droplet
1F52C,microscope
2728,sparkles
274C,cross_mark
1F9A0,microbe
1F4A7,droplet
1F4A7,droplet
2728,sparkles
1F5E3,speaking_head
1F44D + 1F3FB,thumbs_up_light_skin_tone
1F32C,wind_face
1F343,leaf_fluttering_in_wind
1F44D,thumbs_up
1F44D + 1F3FB,thumbs_up_light_skin_tone
1F32C,wind_face
1F4AC,speech_balloon
1F632,astonished_face
1F197,OK_button
1F440,eyes
1F5E3,speaking_head
2714,check_mark
270D,writing_hand
1F4AC,speech_balloon
1F632,astonished_face
1F197,OK_button
1F4AC,speech_balloon
2714,check_mark
274C,cross_mark
2753,red_question_mark
1F4DC,scroll
1F50E,magnifying_glass_tilted_right
2714,check_mark
1F5E3,speaking_head
1F4AC,speech_balloon
1F632,astonished_face
1F197,OK_button
1F9E0,brain
1F632,astonished_face
1F197,OK_button
1F575,detective
2702,scissors
1F4DC,scroll
1F4AC,speech_balloon
1F632,astonished_face
1F197,OK_button
1F575,detective
2702,scissors
1F4DC,scroll
1F632,astonished_face
1F632,astonished_face
1F197,OK_button
1F52E,crystal_ball
1F453,glasses
1F44D,thumbs_up
1F4A6,sweat_droplets
1F4A7,droplet
1F343,leaf_fluttering_in_wind
274C,cross_mark
1F6AC,cigarette
1F9F9,broom
1F914,thinking_face
2754,white_question_mark
1F468 + 200D + 1F3EB,man_teacher
1F5E3,speaking_head
1F4A1,light_bulb
2705,check_mark_button
1F600,grinning_face
1F453,glasses
1F50D,magnifying_glass_tilted_left
2728,sparkles
2728,sparkles
1F4A7,droplet
1F4A7,droplet
1F52C,microscope
2728,sparkles
274C,cross_mark
1F9A0,microbe
1F44D + 1F3FB,thumbs_up_light_skin_tone
1F32C,wind_face
2049,exclamation_question_mark
2049,exclamation_question_mark
2753,red_question_mark
2754,white_question_mark
1F937 + 200D + 2640,woman_shrugging
1F937,person_shrugging
1F937 + 200D + 2642,man_shrugging
1F5E3,speaking_head
2753,red_question_mark
2049,exclamation_question_mark
1F914,thinking_face
1F937,person_shrugging
1F635 + 200D + 1F4AB,face_with_spiral_eyes
1F914,thinking_face
1F635 + 200D + 1F4AB,face_with_spiral_eyes
1F928,face_with_raised_eyebrow
2753,red_question_mark
1F937 + 200D + 2640,woman_shrugging
1F5E3,speaking_head
1F937 + 200D + 2640,woman_shrugging
1F5E3,speaking_head
1F9D0,face_with_monocle
2753,red_question_mark
23EC,fast_down_button
1F9D0,face_with_monocle
1F913,nerd_face
1F573,hole
1F62E + 200D + 1F4A8,face_exhaling
1F62E + 200D + 1F4A8,
1F573,hole
1F6CC,person_in_bed
1F92C,face_with_symbols_on_mouth
1F92F,exploding_head
1F62D,loudly_crying_face
1F614,pensive_face
1F5E3,speaking_head
1F9CF + 200D + 2642,deaf_man
1F915,face_with_head-bandage
2702,scissors
1F52A,kitchen_knife
1F52A,kitchen_knife
1F52A,kitchen_knife
1F635,face_with_crossed-out_eyes
1F635,face_with_crossed-out_eyes
1F635,face_with_crossed-out_eyes
1F914,thinking_face
1F914,thinking_face
1F9D0,face_with_monocle
1F92F,exploding_head
1F4D6,
1F634,sleeping_face
1F6CC,person_in_bed
1F4A4,zzz
1F4A4,zzz
1F573,hole
1F60B,face_savoring_food
1F62E + 200D + 1F4A8,
1F9D0,face_with_monocle
1F469 + 200D + 1F4BB,woman_technologist
270F,pencil
1F62E + 200D + 1F4A8,
1F9D0,face_with_monocle
1F469 + 200D + 1F4BB,woman_technologist
270F,pencil
1F634,sleeping_face
1F634,sleeping_face
1F634,sleeping_face
1F634,sleeping_face
1F634,sleeping_face
1F4A4,zzz
1F4A4,zzz
1F635 + 200D + 1F4AB,
1F634,sleeping_face
1F62A,sleepy_face
1F6CC,person_in_bed
1F635,
1F62D,loudly_crying_face
1F30A,water_wave
1F4D6,
1F443,nose
1F4A8,dashing_away
1FA78,drop_of_blood
1F915,face_with_head-bandage
1F915,face_with_head-bandage
2702,scissors
1F9D0,face_with_monocle
1F469 + 200D + 1F4BB,woman_technologist
270F,pencil
1F573,hole
1F440,eyes
1F914,thinking_face
1F9D0,face_with_monocle
1F634,sleeping_face
1F62A,sleepy_face
1F6CC,person_in_bed
23EC,fast_down_button
1F9D0,face_with_monocle
1F913,nerd_face
1F61E,disappointed_face
1F61E,disappointed_face
1F915,face_with_head-bandage
2702,scissors
1F914,thinking_face
1F5E3,speaking_head
23EC,fast_down_button
1F9D0,face_with_monocle
1F913,nerd_face
1F9D8 + 200D + 2642,
1F635,
1F62E + 200D + 1F4A8,face_exhaling
1F625,sad_but_relieved_face
1F615,confused_face
1F5E3,speaking_head
1F50A,speaker_high_volume
1F53D,downwards_button
1F635 + 200D + 1F4AB,face_with_spiral_eyes
1F636,face_without_mouth
1F52A,kitchen_knife
1F52A,kitchen_knife
1F52A,kitchen_knife
261D,index_pointing_up
1F52A,kitchen_knife
1FA78,drop_of_blood
1FA78,drop_of_blood
23EC,fast_down_button
1F622,crying_face
1F62D,loudly_crying_face
1F5E3,
1F62E + 200D + 1F4A8,
1F573,hole
1F60B,face_savoring_food
1F5E3,speaking_head
1F50A,speaker_high_volume
1F53D,downwards_button
1F9D0,face_with_monocle
1F469 + 200D + 1F4BB,woman_technologist
270F,pencil
1F52A,kitchen_knife
1F52A,kitchen_knife
1F52A,kitchen_knife
1FA78,drop_of_blood
1F631,face_screaming_in_fear
1F635,face_with_crossed-out_eyes
1F52A,kitchen_knife
1FA78,drop_of_blood
1F631,face_screaming_in_fear
1F635,face_with_crossed-out_eyes
1F52A,kitchen_knife
1F624,face_with_steam_from_nose
1F32C,wind_face
1F62E + 200D + 1F4A8,face_exhaling
1F62E + 200D + 1F4A8,face_exhaling
1F4C3,page_with_curl
1F4C4,page_facing_up
1F913,nerd_face
1F635 + 200D + 1F4AB,face_with_spiral_eyes
1F914,thinking_face
1F914,thinking_face
1FA78,drop_of_blood
1F915,face_with_head-bandage
1F573,hole
1F62E + 200D + 1F4A8,face_exhaling
1F915,face_with_head-bandage
2702,scissors
1F635 + 200D + 1F4AB,face_with_spiral_eyes
1F636,face_without_mouth
1F573,hole
2702,scissors
1F5E3,speaking_head
1F468 + 200D + 1F9B3,man_white_hair
1F634,sleeping_face
1F62A,sleepy_face
1F6CC,person_in_bed
2744,snowflake
1F4A8,dashing_away
1F9CA,ice
1F3E4,post_office
1F610,neutral_face
1F44B,waving_hand
1F91C,right-facing_fist
1F91B,left-facing_fist
1F91D,handshake
1F4A8,dashing_away
1F46C,men_holding_hands
1F610,neutral_face
1F44B,waving_hand
1F321,thermometer
1F976,cold_face
1F3E0,house
1F4A8,dashing_away
1F46C,men_holding_hands
1F192,COOL_button
1F343,leaf_fluttering_in_wind
2744,snowflake
1F4A8,dashing_away
1F4A8,dashing_away
1F6CC,person_in_bed
1F9CA,ice
1F379,tropical_drink
1F37A,beer_mug
1F9CA,ice
1F3E0,house
1F4A8,dashing_away
1F469,woman
1F5A5,desktop_computer
1F9CA,ice
1F37E,bottle_with_popping_cork
1F9CA,ice
1F3E0,house
1F4A8,dashing_away
1F46C,men_holding_hands
1F9CA,ice
1F3E0,house
2744,snowflake
1F4A8,dashing_away
1F9CA,ice
1F3E0,house
1F192,COOL_button
1F46B,woman_and_man_holding_hands
2744,snowflake
1F4A8,dashing_away
1F9CA,ice
1F32C,wind_face
1F4A8,dashing_away
1F321,thermometer
1F976,cold_face
1F3E0,house
1F192,COOL_button
1F9D1 + 200D + 1F91D + 200D + 1F9D1,people_holding_hands
1F4A8,dashing_away
1F469,woman
1F5A5,desktop_computer
1F192,COOL_button
1F3E8,hotel
1F6CE,bellhop_bell
260E,telephone
1F9CD + 200D + 2640,woman_standing
1F399,studio_microphone
260E,telephone
1F192,COOL_button
1F964,cup_with_straw
1F192,COOL_button
1F46B,woman_and_man_holding_hands
1F4A8,dashing_away
1F46C,men_holding_hands
1F4A8,dashing_away
1F964,cup_with_straw
1F91C,right-facing_fist
1F91B,left-facing_fist
1F91D,handshake
1F192,COOL_button
1F3E0,house
1F610,neutral_face
1F44B,waving_hand
1F610,neutral_face
1F44B,waving_hand
1F192,COOL_button
1F6CB,couch_and_lamp
1F9CD + 200D + 2640,woman_standing
1F399,studio_microphone
260E,telephone
1F192,COOL_button
1F481,person_tipping_hand
1F9CA,ice
1F9CD + 200D + 2642,man_standing
1F9CD + 200D + 2640,woman_standing
1F937,person_shrugging
1F688,light_rail
1F4CB,clipboard
1F935,person_in_tuxedo
1F935 + 200D + 2642,man_in_tuxedo
274C,cross_mark
274C,cross_mark
1F9D1 + 200D + 1F3EB,teacher
274C,cross_mark
1F481,person_tipping_hand
1F53B,red_triangle_pointed_down
1F469 + 200D + 1F4BC,woman_office_worker
1F468 + 200D + 1F4BC,man_office_worker
26A0,warning
1F3C3 + 200D + 2640,woman_running
1F4AA,flexed_biceps
1F3CB,person_lifting_weights
274C,cross_mark
1F935,person_in_tuxedo
274C,cross_mark
1F9D1 + 200D + 1F3EB,teacher
26A0,warning
1F9D1 + 200D + 1F3EB,teacher
1F469 + 200D + 1F3EB,woman_teacher
1F468 + 200D + 1F3EB,man_teacher
1F61E,disappointed_face
1F4B0,money_bag
26A0,warning
1F9D1 + 200D + 1F3EB,teacher
1F469 + 200D + 1F3EB,woman_teacher
1F468 + 200D + 1F3EB,man_teacher
1F90F,pinching_hand
1F46C,men_holding_hands
1F9D1 + 200D + 1F91D + 200D + 1F9D1,people_holding_hands
1F53B,red_triangle_pointed_down
1F469 + 200D + 1F4BC,woman_office_worker
1F468 + 200D + 1F4BC,man_office_worker
274C,cross_mark
1F4B0,money_bag
1F45B,purse
1F91E,crossed_fingers
1F4B5,dollar_banknote
1F937,person_shrugging
1F4B8,money_with_wings
1F3D8,houses
274C,cross_mark
1F9D1 + 200D + 1F3EB,teacher
1F44E,thumbs_down
1F3CB + 200D + 2640,woman_lifting_weights
1F44E,thumbs_down
1F3CB + 200D + 2640,woman_lifting_weights
1F4C9,chart_decreasing
1F4B0,money_bag
1F91E,crossed_fingers
1F4B5,dollar_banknote
1F937,person_shrugging
1F4B8,money_with_wings
1F3D8,houses
1F935,person_in_tuxedo
1F935 + 200D + 2642,man_in_tuxedo
274C,cross_mark
274C,cross_mark
1F9D1 + 200D + 1F3EB,teacher
1F44D,thumbs_up
1F526,flashlight
2728,sparkles
1F3DE,national_park
1F603,grinning_face_with_big_eyes
1F576,sunglasses
1F334,palm_tree
1F601,beaming_face_with_smiling_eyes
1F325,sun_behind_large_cloud
1F371,bento_box
1F3D5,camping
1F389,party_popper
1F64C,raising_hands
1F4AF,hundred_points
1F3D6,beach_with_umbrella
1F469,woman
1F334,palm_tree
1F9C9,mate
1F603,grinning_face_with_big_eyes
1F576,sunglasses
1F334,palm_tree
1F603,grinning_face_with_big_eyes
1F576,sunglasses
1F334,palm_tree
1F601,beaming_face_with_smiling_eyes
1F3E1,house_with_garden
1F6CC,person_in_bed
1F389,party_popper
1F64C,raising_hands
1F4AF,hundred_points
1F468 + 200D + 1F469 + 200D + 1F467 + 200D + 1F466,family_man_woman_girl_boy
1F469,woman
1F971,yawning_face
1F634,sleeping_face
1F389,party_popper
1F64C,raising_hands
1F4AF,hundred_points
1F468 + 200D + 1F469 + 200D + 1F467 + 200D + 1F466,family_man_woman_girl_boy
1F9D6 + 200D + 2640,woman_in_steamy_room
1F486 + 200D + 2642,man_getting_massage
1F9D6 + 200D + 2642,man_in_steamy_room
1F607,smiling_face_with_halo
1F469,woman
1F971,yawning_face
1F634,sleeping_face
1F481,person_tipping_hand
1F481 + 200D + 2640,woman_tipping_hand
1F45C,handbag
1F4B8,money_with_wings
1F481,person_tipping_hand
1F481 + 200D + 2640,woman_tipping_hand
1F45C,handbag
1F4B8,money_with_wings
1F3E1,house_with_garden
1F970,smiling_face_with_hearts
1F37C,baby_bottle
1F476,baby
1F4B0,money_bag
1F3E0,house
1F9F9,broom
1F3E0,house
1F415,dog
1F3E0,house
1F404,cow
1F410,goat
1F9AE,guide_dog
1F414,chicken
1F3E0,house
1F3E0,house
1F603,grinning_face_with_big_eyes
1F3E0,house
1F9F9,broom
1F3E0,house
1F604,grinning_face_with_smiling_eyes
1F467,girl
1F601,beaming_face_with_smiling_eyes
1F602,face_with_tears_of_joy
1F3E0,house
1F64D + 200D + 2640,woman_frowning
1F3E0,house
1F9F9,broom
1F3E0,house
1F97A,pleading_face
1F61F,worried_face
1F3DA,derelict_house
1F4B8,money_with_wings
1F963,bowl_with_spoon
1F476,baby
1F3E0,house
1F9F9,broom
1F3E0,house
1F436,dog_face
1F431,cat_face
1F61F,worried_face
1F3DA,derelict_house
1F4B8,money_with_wings
1F963,bowl_with_spoon
1F476,baby
1F436,dog_face
1F431,cat_face
1F430,rabbit_face
1F61F,worried_face
1F3DA,derelict_house
1F4B8,money_with_wings
1F963,bowl_with_spoon
1F476,baby
1F467,girl
1F61F,worried_face
1F630,anxious_face_with_sweat
1F3E0,house
1F970,smiling_face_with_hearts
1F3E0,house
1F436,dog_face
1F431,cat_face
1F60D,smiling_face_with_heart-eyes
1F3E0,house
1F97A,pleading_face
1F61F,worried_face
1F3DA,derelict_house
1F4B8,money_with_wings
1F963,bowl_with_spoon
1F476,baby
1F3E1,house_with_garden
1F97A,pleading_face
1F61F,worried_face
1F3E0,house
1F64D + 200D + 2640,woman_frowning
1F624,face_with_steam_from_nose
1F9F9,broom
1F9FD,sponge
1F5D1,wastebasket
1F3E0,house
1F970,smiling_face_with_hearts
1F3E0,house
1F64D + 200D + 2640,woman_frowning
1F3E0,house
1F64D + 200D + 2640,woman_frowning
1F600,grinning_face
1F603,grinning_face_with_big_eyes
1F604,grinning_face_with_smiling_eyes
1F600,grinning_face
1F603,grinning_face_with_big_eyes
1F604,grinning_face_with_smiling_eyes
1F9F9,broom
1F9FC,soap
1F9F4,lotion_bottle
1F637,face_with_medical_mask
1F3E0,house
2328,keyboard
1F393,graduation_cap
1F9EA,test_tube
1F913,nerd_face
1F50D,magnifying_glass_tilted_left
1F9E0,brain
2757,red_exclamation_mark
2757,red_exclamation_mark
1F9E0,brain
2757,red_exclamation_mark
2757,red_exclamation_mark
1F393,graduation_cap
1F9EA,test_tube
1F913,nerd_face
1F50D,magnifying_glass_tilted_left
1F4A1,light_bulb
2705,check_mark_button
1F9E0,brain
1F4A1,light_bulb
1F64B,person_raising_hand
1F9E0,brain
1F4AD,thought_balloon
1F9D1 + 200D + 1F393,student
1F913,nerd_face
1F4A1,light_bulb
1F64B,person_raising_hand
1F9E0,brain
1F4AD,thought_balloon
1F9D1 + 200D + 1F393,student
1F4A1,light_bulb
2705,check_mark_button
1F4A1,light_bulb
2705,check_mark_button
1F9E0,brain
2757,red_exclamation_mark
2757,red_exclamation_mark
1F9E0,brain
2753,red_question_mark
1F4AC,speech_balloon
1F468 + 200D + 1F393,man_student
2753,red_question_mark
1F9D0,face_with_monocle
2753,red_question_mark
1F913,nerd_face
1F436,dog_face
1F98A,fox
1F43B,bear
1F991,squid
1F333,deciduous_tree
1F433,spouting_whale
1F913,nerd_face
1F916,robot
1F43E,paw_prints
1F9D1 + 200D + 1F393,student
1F913,nerd_face
1F9E0,brain
1F914,thinking_face
1F9D0,face_with_monocle
2753,red_question_mark
1F914,thinking_face
1F913,nerd_face
2753,red_question_mark
1F44D,thumbs_up
1F468 + 200D + 1F3EB,man_teacher
1F502,repeat_single_button
1F616,confounded_face
1F9B4,bone
1F528,hammer
1F9D1 + 200D + 1F9BD,person_in_manual_wheelchair
23F3,hourglass_not_done
1F62D,loudly_crying_face
1F502,repeat_single_button
1F616,confounded_face
1F9B4,bone
1F528,hammer
1F9D1 + 200D + 1F9BD,person_in_manual_wheelchair
23F3,hourglass_not_done
1F62D,loudly_crying_face
